city,id,title,latitude,longitude,rating,reviews,badges,price_original,price_discounted,url,bedrooms,bathrooms,beds,guest_capacity,property_type,room_type,is_superhost,host_name,host_id,host_rating,host_reviews,amenities,description
Chennai,1281837406334000727,Room in West Mambalam,13.0542,80.2249,4.94,119.0,Guest favorite,$79,,https://www.airbnb.com/rooms/1281837406334000727,,,1,,,,True,Architha,,4.94,,"Paid washer – In building, Iron, Air conditioning, Lock on bedroom door, Exterior security cameras on property, Fire extinguisher, Wifi, Dedicated workspace, Private entrance, Private patio or balcony, Free street parking, Elevator, Luggage dropoff allowed, Smoking allowed, Long term stays allowed, Housekeeping available 2 days a week, Kitchen, TV, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating, Hot water","A family friendly, spacious bedroom with an attached balcony, in a centrally located apartment. The stay is easily accessible via train, metro, cabs and autos. We will be available at the location to make sure you have a nice and comfortable stay.<br /><br /><b>The space</b><br />This room is located on the 3rd floor of an apartment. It's not a shared space. it's a separate room with its own entrance and also has an attached balcony."
Chennai,1099604073674013447,Home in Thiruvanmiyur,12.9857,80.2576,4.98,58.0,Guest favorite,$165,,https://www.airbnb.com/rooms/1099604073674013447,1.0,1.0,1,3.0,,,True,Prashanth,,4.92,,"Hair dryer, Washer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Air conditioning, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Cooking basics, Free parking on premises, Self check-in, Lockbox, Exterior security cameras on property, Dryer, Smoke alarm, Carbon monoxide alarm, Heating, Hot water","Spacious 1bhk House in an independent compound . <br /><br />We have a 3bhk and a 1bhk House in our compound..both are being used as service apt . <br /><br />hence Total privacy and peaceful atmosphere will be guaranteed. <br /><br />Forget your worries in this spacious and serene space.<br /><br />1.5km to Beach <br />Parallel road ro Ecr and Omr .<br />lots of eateries and function halls around.<br /><br /><b>The space</b><br />The property is in First floor of an independent compound having 2 other service apartment . <br /><br />As you enter , there is a spacious hall cum dining with Air conditioning. <br />along with it , there is a bedroom with AC and an attached bath . <br />kitchen is fully equipped  with fridge , washing machine and stove . <br /><br />the property is 5 mins walk from Thiruvanmiyur bus depot and have access to all major shops ."
Chennai,1513726421969655644,Home in Chennai,12.982907771602722,80.18935995952911,4.92,13.0,Guest favorite,$138,,https://www.airbnb.com/rooms/1513726421969655644,2.0,2.0,2,4.0,,,,Ram,,4.97,,"Hair dryer, Shampoo, Body soap, Hot water, Shower gel, Essentials, Extra pillows and blankets, Room-darkening shades, Iron, Mosquito net, TV, Sony sound system with Bluetooth and aux, Exercise equipment, Movie theater, Air conditioning, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Wifi, Dedicated workspace, Kitchen, Samsung  refrigerator, Dishes and silverware, Freezer, Wine glasses, Toaster, Trash compactor, Dining table, Private entrance, Laundromat nearby, Private backyard, Bikes, Free parking on premises, Host greets you, Washer, Carbon monoxide alarm","What makes my place special is the positive energy and peaceful atmosphere it offers. Thoughtfully designed for comfort and relaxation, it’s more than just a stay — it’s a space to feel at home, create happy memories, and leave with joy."
Chennai,1687773937519537799,Apartment in Mylapore,13.04075,80.25945,,,Superhost,$205,,https://www.airbnb.com/rooms/1687773937519537799,2.0,2.0,2,4.0,,,True,Runima,,4.79,,"Hair dryer, Hot water, Shower gel, Washer, Hangers, Extra pillows and blankets, Iron, TV, Air conditioning, Ceiling fan, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Freezer, Hot water kettle, Coffee, Free street parking, Self check-in, Lockbox, Housekeeping available every day, Exterior security cameras on property, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating","Feel right at home in this charming, elegantly styled apartment - set up with everything you need. Cook your favourite meals on a gas stove with utensils ready to go and toss your laundry in the washing machine without a second thought. Comfortable, welcoming, and easy to settle into. Ground floor access makes it effortless for older guests and parking for two and four-wheelers can be arranged.<br /><br /><b>The space</b><br />Nestled in the heart of Chennai on TTK Road, you're never far from what matters. Kauvery Hospital (Alwarpet) and Apollo Hospital are just minutes away — a reassuring plus for any stay. The US Consulate is close by, making it a great base for visa appointments. Chennai Central and Egmore Station are a quick 15-minute ride, Marina Beach just 12 minutes away, and all your favourite restaurants and city landmarks are just around the corner. A cosy, comfortable home in the middle of it all.<br /><br /><b>Guest access</b><br />The guests have access to the entire property during their stay."
Chennai,1270789776971777859,Apartment in Egmore,13.0725,80.2548,4.87,52.0,Guest favorite,$207,,https://www.airbnb.com/rooms/1270789776971777859,2.0,2.0,2,6.0,,,True,Rocklyn,,4.85,,"Bidet, Hot water, Washer, Bed linens, Extra pillows and blankets, Iron, Clothing storage: closet, TV, Sony sound system with Bluetooth and aux, Air conditioning, Ceiling fan, Exterior security cameras on property, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Gas stove, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Rice maker, Dining table, Private entrance, Laundromat nearby, Free parking on premises, Elevator, Long term stays allowed, Self check-in, Building staff, Housekeeping available 1 day a week - available at extra cost, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating","This apartment  is a Home Away from Home. <br />It is strategically located at Egmore with a seamless connectivity to most of the prominent areas of Chennai. <br />It is very well-ventilated and has all the modern amenities.<br />It is only 4.6 Km to The Famous Marina Beach and just 3.5 Km to the Chidambaram Cricket Stadium.<br />It is close to Hospitals, Restaurant's, clubs like Hard Rock Cafe and other attraction's.<br />Make some memories at this unique and family-friendly place.<br /><br /><b>The space</b><br />The Apartment is located on the 4th floor, it has 2 bedrooms and 2 Bathrooms. One of the bedrooms have 2 balconies on either side.<br />Both bathrooms are modern and fitted with a hot water system.<br />There is a functional kitchen with all the modern amenities that will make you feel at home.<br />Wifi along with a huge TV and a sound system will keep you entertained during your stay.<br />A washing machine and a cloths rack for drying is available with Iron box and Table.<br />Every rooms has a fans and air conditioner's are strategically located to keep you extra cool.<br />A dedicated parking bay is available on the ground floor if needed.<br />All this and more are available to ensure you have a lovely stay @ A4 Jains Halls Honorah.<br /><br /><b>Guest access</b><br />The Bottom area can be used for walks.<br />Lifts can be used ensuring that both doors are closed properly so the lift can operate between floors.<br />A car can be parked in the provided bay assigned for the unit.<br />Kids are not permitted to wander on their own throughout the entire property especially on the terrace.<br />It is the responsibility of the Parents to have total control and care of their children during their stay."
Chennai,1033891887774857257,Apartment in Nungambakkam,13.06553,80.23768,4.86,69.0,Guest favorite,$191,,https://www.airbnb.com/rooms/1033891887774857257,1.0,1.0,1,4.0,,,True,Ahmed,,4.81,,"Hair dryer, Body soap, Hot water, Washer, Essentials, Bed linens, Room-darkening shades, Iron, Drying rack for clothing, Mosquito net, Clothing storage, TV, Air conditioning, Ceiling fan, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Stove, Hot water kettle, Toaster, Rice maker, Dining table, Free parking on premises, Free street parking, Elevator, Long term stays allowed, Self check-in, Smart lock, Exterior security cameras on property, Dryer, Smoke alarm, Carbon monoxide alarm, Heating","Welcome to our chic Airbnb studio in Sterling Road, Nungambakkam! Just like its sibling, this centrally-located gem offers easy access to MGM Healthcare, Loyola College, Apollo Hospital, and more. Enjoy a short stroll to Hardrock Cafe (300m) or Cake Walk and Crisp Cafe (2 mins away). Immerse yourself in modern aesthetics and homely comfort, featuring a cozy bed and a well-appointed kitchenette.  We've ensured every detail for a seamless stay, from high-speed Wi-Fi to thoughtful touches.<br /><br /><b>The space</b><br />This home is especially suited for:<br /><br />• Families visiting Chennai<br />• Medical travellers visiting MGM Healthcare, Apollo or nearby hospitals<br />• Corporate travellers working in Nungambakkam / T Nagar<br />• Long-stay guests looking for a quiet residential neighbourhood<br /><br />Please note: <br />The building is 25 years old, but the apartment itself has been fully renovated with modern amenities for a safe and cozy stay. While the exterior is due to be renovated, the interior offers a comfortable, updated space that meets today's standards.<br /><br /><br />Note: This is a self-managed apartment and not a serviced stay. Daily housekeeping or in-stay services are not included. Guests are expected to manage their stay independently, while we remain available remotely for any assistance if needed.<br /><br /><b>Other things to note</b><br />Regarding Parking<br /><br />If you will be bringing a vehicle, please inform us in advance and share the vehicle number, model, and colour for security purposes.<br /><br />Also, T-board vehicles are not permitted to be parked inside the premises for more than one hour."
Chennai,1312971833203291486,Apartment in Arumbakkam,13.0665503392374,80.22762806516138,4.95,40.0,Guest favorite,$382,$318,https://www.airbnb.com/rooms/1312971833203291486,2.0,,2,8.0,,,True,Ahmed,,4.81,,"Hair dryer, Cleaning products, Shampoo, Body soap, Hot water, Shower gel, Free washer – In unit, Hangers, Bed linens, Room-darkening shades, Iron, Drying rack for clothing, HDTV with Amazon Prime Video, Netflix, Window guards, AC - split type ductless system, Ceiling fan, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Wifi, Dedicated workspace, Kitchen, Samsung refrigerator, Microwave, Dishes and silverware, Freezer, Gas stove, Hot water kettle, Toaster, Blender, Rice maker, Dining table, Private entrance, Private patio or balcony, Free parking on premises – 1 space, Elevator, Long term stays allowed, Self check-in, Smart lock, Dryer, Essentials, Heating","Welcome to your perfect home away from home, located in the heart of Chennai on Nelson Manickam Road, right opposite MGM Cancer Institute. Our modern and thoughtfully designed apartment is ideal for business travelers, families, or anyone looking for a relaxing yet convenient stay in the city.<br /><br /><b>The space</b><br />This home is especially suited for:<br /><br />• Families visiting Chennai<br />• Medical travellers visiting MGM Healthcare, Apollo or nearby hospitals<br />• Corporate travellers working in Nungambakkam / T Nagar<br />• Long-stay guests looking for a quiet residential neighbourhood<br /><br />Note: This is a self-managed apartment and not a serviced stay. Daily housekeeping or in-stay services are not included. Guests are expected to manage their stay independently, while we remain available remotely for any assistance if needed.<br /><br />Prime Location<br /><br />Situated in a vibrant neighborhood, our unit offers unparalleled access to essential amenities and popular landmarks:<br /><br />Hospitals: MGM Cancer Institute (50m, 1-min walk), MGM Healthcare (800m, 8-min walk), Prashant Hospitals (1.8km, 8-min drive).<br />Restaurants: Sangeetha Veg Restaurant (350m, 5-min walk), Nithya Amirtham, and more.<br />Groceries: Pazhamudhir Nilayam (300m, 5-min walk).<br />Banks: HDFC Bank and IndusInd Bank within walking distance.<br />Transport: A local bus stop is conveniently located right outside the apartment gate.<br /><br />Distances to Key Locations<br />Loyola College: 1.2km (10-min walk)<br />T Nagar: 3.5km (12-min drive)<br />Anna Nagar: 3km (10-min drive)<br />Nungambakkam: 2.5km (10-min drive)<br />Egmore: 4km (14-min drive)<br />US Consulate: 4.4km (18-min drive)<br />British Council: 5km (20-min drive)<br /><br />Additionally, the upcoming Taj Sky Hotel and Residences are just down the road, enhancing the premium appeal of the locality.<br /><br /><b>Guest access</b><br />Apartment Highlights<br /><br />Enjoy the perfect blend of modern amenities and homely comfort:<br /><br />Living Space: A chic, minimalistic design with air conditioning throughout.<br /><br />Connectivity: High-speed Wi-Fi (100 Mbps) for seamless work or entertainment.<br /><br />Kitchen: Fully equipped with a fridge, gas burner, microwave, rice cooker, toaster, mixer, juicer, kettle, pressure cooker, utensils, and RO water facility.<br /><br />Laundry: Fully automatic washing machine for your convenience.<br /><br />Bathrooms: En suite bathrooms with 24/7 hot water and an additional service toilet for easy access.<br /><br />Balcony: A lush balcony offering stunning skyline views from the 10th floor—perfect for unwinding.<br /><br /><br />Building Amenities:<br /><br />24/7 Security<br />Dedicated car parking<br />Diesel power generator backup<br />Two elevators for convenience<br />Centrally located, safe, and secure<br /><br />Whether you're here for medical appointments, business meetings, or a leisurely getaway, our apartment offers unmatched convenience, comfort, and value. Book your stay now and experience the charm of Chennai right from the city's center!<br /><br /><b>Other things to note</b><br />Kindly note: Smoking, drinking, partying, and unauthorized visitors are strictly prohibited.<br /><br />Any violation of these rules may result in actions being taken in accordance with Airbnb's policies.<br /><br />Regarding Parking<br /><br />If you will be bringing a vehicle, please inform us in advance and share the vehicle number, model, and colour for security purposes.<br /><br />Also, T-board vehicles are not permitted to be parked inside the premises for more than one hour."
Chennai,1322396487495898392,Home in Chennai,13.0435,80.1685,4.98,52.0,Guest favorite,$128,,https://www.airbnb.com/rooms/1322396487495898392,2.0,2.0,2,4.0,,,True,Basheer Jhan,,4.98,,"Bathtub, Cleaning products, Shampoo, Bidet, Hot water, Washer, Hangers, Bed linens, Room-darkening shades, Iron, Safe, Mosquito net, Clothing storage, TV, Exercise equipment, Air conditioning, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Stove, Oven, Hot water kettle, Rice maker, Dining table, Bread maker, Free parking on premises – 1 space, Exterior security cameras on property, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating","Urban Abode!! Welcome to our brand-new, fully furnished home in the heart of the city!Important note: Located in a peaceful neighborhood, it’s steps away from the bus stop, restaurants, and hospitals. Designed for your comfort, the space has everything a home should, from modern amenities to cozy touches. As a friendly host, I’ve created a warm and welcoming environment just for you. Affordable, stylish, and convenient<br /><br /><b>The space</b><br />House situation in residential area and families nearby. what we expect is to host decent guests. Alcoholic parties not allowed. Unmarried couples strictly not allowed. pl confirm the check in time before booking. Flexible check in and check out time. Need to send aadhar card copies.<br /><br /><b>Other things to note</b><br />pl confirm check in and check out time before booking. Check in and check out times flexible"
Chennai,814517946188188056,Room in Chennai,13.05765,80.24585,4.96,149.0,Guest favorite,$103,,https://www.airbnb.com/rooms/814517946188188056,,,1,,,,True,Keshub,,4.95,,"Bathtub, Cleaning products, Shampoo, Body soap, Shower gel, Free washer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Mosquito net, Clothing storage: walk-in closet, closet, wardrobe, and dresser, HDTV with Amazon Prime Video, Disney+, Netflix, Chromecast, Exercise equipment: free weights, Books and reading material, Window guards, AC - split type ductless system, Ceiling fan, Heating, Lock on bedroom door, First aid kit, Fast wifi – 77 Mbps, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Induction stove, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Dining table, Coffee, Private entrance, Laundromat nearby, Shared patio or balcony, Outdoor furniture, Free parking on premises, Free street parking, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Cleaning available during stay, Host greets you, Exterior security cameras on property, Dryer, Smoke alarm, Carbon monoxide alarm, Hot water","Peaceful, centrally-located. A single room with attached bathroom in an shared apartment. Balcony, living room with 65' TV, fully equipped kitchen is all available for your usage, on the second floor of an old building without lift. It's walking distance from ranjit hotel on nungambakkam high road. Close to the American consulate, close to multiple hospitals within the area. Less than 1km from Apollo hospital & BRS hospital, short walk away from child trust hospital, ranjit hotel & US biometrics<br /><br /><b>The space</b><br />2.5Bhk<br />(Second floor, no lift) <br /><br />You'll be renting:<br />➡️Private room <br />➡️Attached private bathroom <br /><br />in a shared .<br />MAX 4 Guests in the house. 2 per room. <br /><br />Common spaces include :<br />➡️ Kitchen<br />➡️ Dining <br />➡️ Living room w 65"" smart TV<br />➡️ Balcony<br /><br /><b>Guest access</b><br />Guests can use kitchen, living room with 65"" smart TV, balcony which is common to occupants<br /><br /><b>During your stay</b><br />WhatsAp texts<br /><br /><b>Other things to note</b><br />There are 2 bedrooms with attached bathrooms for guests and one small study room (which is used by owner)"
Chennai,1693610015465985887,Apartment in Arumbakkam,13.0678,80.2105,4.75,4.0,,$275,,https://www.airbnb.com/rooms/1693610015465985887,3.0,3.0,3,6.0,,,,Bloom,,4.86,,"Shampoo, Hot water, Shower gel, Washer, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Clothing storage, TV, Sound system, Air conditioning, Heating, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Hot water kettle, Blender, Rice maker, Trash compactor, Dining table, Free parking on premises, Smoking allowed, Self check-in, Lockbox, Exterior security cameras on property, Dryer, Essentials, Smoke alarm","Relax at this peaceful place to stay.<br /><br /><b>The space</b><br />Welcome to Bloom Stay - your peaceful retreat right in the bustling transit heart of Chennai! Whether you are traveling for business, a family trip, or medical transit, our twin apartments are designed to offer the perfect blend of hotel-style comfort and the warmth of a real home.<br /><br />📌 The Space<br />Step inside to a bright, fully furnished, and modern space. We have intentionally styled this apartment to feel like a home, not just a rental. You will find a cozy living area, plush bedding, a functional kitchen, and high-speed Wi-Fi to keep you connected.<br /><br />💡 Traveling with a large group? We own two identical apartments directly opposite each other! Book both to stay right next to your family or colleagues while enjoying your own private spaces.<br /><br />🚗 Location & Parking (Good to Know!)<br />We are tucked away in a quiet, smaller residential lane, keeping you safe from the loud honking of the main Koyambedu traffic.<br /><br />Yes, we have dedicated car parking! Navigating the narrow approach road requires a bit of careful driving, but once you arrive, you have a secure, designated spot waiting for you.<br /><br />Unbeatable Connectivity: We are just minutes away from the Koyambedu Metro Station, CMBT Bus Terminus, and major marriage halls and hospitals.<br /><br />🏡 House Rules: Treat It Like Your Own<br />We have put a lot of love, care, and effort into making this space beautiful and comfortable for you. In return, we kindly ask that you treat our apartment with the same love and respect as you would your own home. Kindly turn off the ACs and appliances when stepping out to help us conserve energy.<br /><br />Keep the space reasonably tidy during your stay.<br /><br /><br /><br />🛡️ Safety & Privacy<br />Your peace of mind is our priority. The building features 24/7 exterior security cameras monitoring the main entrance and external hallways for your safety. Rest assured, there are absolutely no cameras inside the apartment, your indoor privacy is 100% guaranteed.<br /><br />We can’t wait to host you at Bloom Stay! <br />Feel free to message us if you have any questions before booking.<br /><br /><b>Guest access</b><br />During your stay, you will have full, exclusive access to your entire private apartment. No spaces inside the apartment are shared.<br /><br />What is included in your access:<br /><br />Entire Apartment: Private living room, bedrooms, bathrooms, and a fully functional kitchen.<br /><br />Parking: Access to one dedicated, secure car parking space on the ground floor (please note the approach road is a narrow residential lane, so careful driving is required).<br /><br />Common Areas: The building's main staircase, elevator, and the shared external hallway leading to your door.<br /><br /><br />Check-in & Privacy:<br /><br />This is a completely self-contained unit.<br /><br />You will receive a unique digital lock code or key access code prior to arrival for a seamless self-check-in."
Chennai,1667967340727842570,Apartment in Madipakkam,12.968616271999277,80.21272968230235,5.0,7.0,Guest favorite,$164,,https://www.airbnb.com/rooms/1667967340727842570,2.0,2.0,2,5.0,,,True,Vijay,,4.98,,"Bathtub, Hair dryer, Cleaning products, Body soap, Hot water, Washer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Crib, Air conditioning, Ceiling fan, Exterior security cameras on property, Wifi, Dedicated workspace, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Stove, Rice maker, Dining table, Private entrance, Patio or balcony, Free parking on premises, Luggage dropoff allowed, Long term stays allowed, Self check-in, Building staff, Cleaning available during stay, Dryer, Smoke alarm, Carbon monoxide alarm, Heating","Vijay’s Inn Service Apartment near Velachery Railway Station, Chennai – Your Perfect Home Away from Home<br />Welcome to our premium service apartment in Velachery, Chennai, ideally located near the Velachery Railway Station for easy access across the city. Step into a spotlessly clean, calm home designed for a comfortable and hassle-free stay.<br /><br /><b>The space</b><br />🛏️ What You'll Get:<br /><br />🏡 A private 2BHK apartment on the first floor — exclusively for your use, with lift access.<br /><br />🛌 Two air-conditioned bedrooms with king-size beds<br /><br />🚿 One attached bathroom and one common bathroom with geysers and fresh towels are provided for your comfort.<br /><br />🍳 Working Kitchen with basic utensils and gas stove for self-cooking.<br /><br />💧 RO drinking water filter available in the kitchen for your convenience<br /><br />🛋️ Comfortable living space with a 3-seater sofa<br /><br />🍽️ Dining Table for meals or workspace<br /><br />📺 Android TV with cable channels<br /><br />🧴 Iron box available for use<br /><br />🧊 Refrigerator<br /><br />⚡ No Power Backup <br /><br />🌐 Free Wi-Fi<br /><br />🧺 Access to Common Washing Machine<br /><br />🚗 Covered Car Parking within the property<br /><br />🧹 Daily Housekeeping by our friendly property assistant<br /><br />⚡ Power Supply:<br />The property does not have power backup. However, power outages in this area are very rare and any electricity board outages are beyond our control<br /><br /><br />🚗 Additional Convenience:<br /><br />🍔 Food Delivery: Enjoy doorstep delivery from Swiggy and Zomato<br /><br />🚖 Easy Transportation: Uber, Ola, and Red Taxi are available and service the area<br /><br /><br />🕒 Check-In & Check-Out:<br /><br />Check-in: 10:00 PM<br /><br />Check-out: 10:00 AM<br /><br /><br />Early check-in / late check-out subject to availability<br /><br /><b>Other things to note</b><br />📍 📍 Prime Location & Connectivity<br /><br />Strategically located in Velachery, our property offers excellent connectivity and effortless access to key parts of Chennai.<br /><br />•	Just a short walk to Velachery Railway Station, ensuring seamless city travel <br /><br />•	Dr. Kamakshi Memorial Hospital – approx. 2 km away (10–15 minutes) <br /><br />•	Approximately 7 km from Chennai International Airport (~20–30 minutes by car) <br /><br />•.     Apollo Proton Cancer Centre, Taramani – approx. 4 km away (20 mins by car)<br /><br />•	Well-connected to OMR (IT Corridor), ideal for business and corporate stays <br /><br />•	Easy availability of Ola, Uber, and Red Taxi for convenient commuting <br /><br />•	Close proximity to Phoenix Marketcity, Velachery, one of Chennai’s premier shopping and entertainment destinations <br /><br />•	Swiggy and Zomato delivery services are readily available in the area <br /><br />•	Surrounded by a wide selection of food courts and dining options, all within comfortable walking distance <br />Enjoy the perfect blend of accessibility, convenience, and vibrant neighborhood living during your stay."
Chennai,1334852700493526862,Apartment in Chennai,13.069635046026109,80.1606682188365,4.81,26.0,Superhost,$190,,https://www.airbnb.com/rooms/1334852700493526862,1.0,1.0,1,4.0,,,True,Patro,,4.86,,"Hair dryer, Cleaning products, Shampoo, Body soap, Bidet, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Sound system, Books and reading material, Changing table, Air conditioning, Ceiling fan, Exterior security cameras on property, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Stove, Hot water kettle, Toaster, Blender, Dining table, Coffee, Patio or balcony, Free parking on premises, Pool, Elevator, Pets allowed, Long term stays allowed, Self check-in, Keypad, Housekeeping available 1 hour a day, 2 days a week, Smoke alarm, Carbon monoxide alarm, Private entrance, Heating","Brand NEW European themed 1BHK Home in 12th floor🌍<br /><br />Couple friendly and Perfect place for celebrating Anniversary<br /><br />🎥 A screen projector for a cinema-style viewing experience in the Bedroom.<br /><br />▶️Free Netflix and other OTTs.<br /><br />👫 perfect for weekdays getaways<br /><br />🌇 A west-facing balcony with stunning sunset views (perfect for your evening coffee!)<br /><br />🐾 Pet-friendly & family-friendly setup<br /><br />🌬️ Fully Air conditioned property<br /><br /><b>The space</b><br />A European themed 1bhk with fully Air conditioned.<br />Bedroom equipped with screen projector.<br />A kitchen space to cook the food you want.<br />A proper European living space to sit and relax<br />and a full functioning restroom.<br /><br /><b>Guest access</b><br />You will have the entire apartment to yourselves. <br /><br />You can access all common areas like any other residents of the apartment. <br /><br />You will also have access to our reserved open parking if you have a car.<br /><br /><b>Other things to note</b><br />Society is very particular with waste disposal. Please use the garbage bags to dispose of all waste inside the house. And plz keep all garbages by 9 am morning just outside the gate . <br /><br />We would request our guests to treat the property as their own and before leaving please have the utensils clean, so we can have the property cleaned for the next guest before time."
Chennai,1636972154756113676,Apartment in Nungambakkam,13.0666,80.2429,5.0,7.0,Guest favorite,$168,,https://www.airbnb.com/rooms/1636972154756113676,2.0,2.0,2,4.0,,,,Renuka,,5.0,,"Hot water, Washer, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Crib, Air conditioning, Wifi, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Stove, Hot water kettle, Toaster, Blender, Dining table, Bread maker, Free parking on premises, Elevator, Long-term stays allowed, Exterior security cameras on property, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating","A clean and hygienic apartment located in a calm, residential complex @ Nungambakkam. Close to healthcare facilities - Sankara Nethralaya, Child Trust Hospital, Apollo Hospitals, Prashant Fertility, Dr. Mehta's, AINU and MGM HealthCare."
Chennai,1578243116121823394,Place to stay in Kodambakkam,13.0461,80.2426,4.94,17.0,Guest favorite,$96,,https://www.airbnb.com/rooms/1578243116121823394,1.0,1.0,1,1.0,,,True,Alok C,,4.95,,"Bathtub, Cleaning products, Body soap, Bidet, Hot water, Shower gel, Bed linens, Air conditioning, Exterior security cameras on property, Wifi, Dedicated workspace, Self check-in, Keypad, Kitchen, TV, Washer, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating","Located in the heart of Chennai, this stay is designed as a true home away from home, offering warmth, light, and quiet comfort. Thoughtfully crafted with simplicity and care, the space is filled with natural light, open ventilation, stone flooring, and real wood furniture that give it a calm, lived in feel. Guests can enjoy air conditioning, free Wi Fi, a refreshing rain shower, shared lounge and study spaces, home cooked food on request, and a wholesome breakfast to start the day easy.<br /><br /><b>The space</b><br />This is a single room with the bathroom in the hallway and the dining area and terrace are shared spaces with other guests.<br /><br /><b>Guest access</b><br />The guests have access to the dining area and the terrace apart from their rooms.<br /><br /><b>Other things to note</b><br />Toilet n Shower are NOT in the room and are shared , they are  in the Corridor just opposite the rooms .<br /><br />Our property in on the 4 th floor, its a penthouse with an attached terrace. The lift is till the 3rd floor only .<br /><br />We kindly request guests to enjoy food in the dining area only. Thank you for helping us maintain the space.<br /><br />We maintain a No-alcohol and No Non veg policy in the premises and kindly request your cooperation.<br /><br />Guest of Guest are not allowed."
Chennai,1700762423785201375,Apartment in Chennai,12.996630425320035,80.20975707200309,5.0,3.0,Superhost,$250,,https://www.airbnb.com/rooms/1700762423785201375,3.0,3.0,3,,,,True,Yibes,,4.95,,"Hair dryer, Washer, Hangers, Iron, TV, Crib, Window guards, Air conditioning, Exterior security cameras on property, Wifi, Dedicated workspace, Kitchen, Refrigerator, Cooking basics, Hot water kettle, Outdoor dining area, Free parking on premises, Pets allowed, Smoking allowed, Self check-in, Lockbox, Dryer, Essentials, Smoke alarm, Carbon monoxide alarm, Heating, Hot water",Perfect for families and groups of 10+ guests 🧑‍🧑‍🧒‍🧒<br /><br />✔️ Fully Air-Conditioned ❄️<br />✔️ Fully Equipped Kitchen 🍳<br />✔️ 55” Smart TV with Netflix & OTTs 📺<br />✔️ Private Terrace with Seating Area 🌃<br />✔️ Spacious & Comfortable Stay 🏠<br />✔️ Family-Friendly <br />‼️ Not Suitable for Parties<br />⚠️ Please Note: The property is located on the 2nd floor and does not have a lift.<br /><br />A perfect getaway for families and friends looking for a comfortable stay in the heart of Velachery. ❤️<br /><br /><b>The space</b><br />3Bhk with a private Terrace: <br /><br />-Fully Air conditioned property. <br />- Living hall with AC<br />- Vintage style Kitchen<br />- Vintage style restrooms<br /><br /><b>Other things to note</b><br />Due to the government regulations of Electricity <br />They might cut down the electricity for some time. <br />Due to that we won't be able to provide the electricity at that cut hours.
